date,base,part_id,on_hand,on_order,expected_days_to_arrival
2026-01-31,BASE_B,P_0101,4,0,0
2026-01-31,BASE_B,P_0102,4,2,22
2026-01-31,BASE_B,P_0103,3,0,0
2026-01-31,BASE_B,P_0104,7,0,0
2026-01-31,BASE_B,P_0105,1,1,33
2026-01-31,BASE_B,P_0106,3,0,0
2026-01-31,BASE_B,P_0107,8,0,0
2026-01-31,BASE_B,P_0108,4,0,0
2026-01-31,BASE_B,P_0109,9,1,42
2026-01-31,BASE_B,P_0110,5,0,0
2026-01-31,BASE_B,P_0111,9,0,0
2026-01-31,BASE_B,P_0112,9,0,0
2026-01-31,BASE_B,P_0113,4,0,0
2026-01-31,BASE_B,P_0114,10,0,0
2026-01-31,BASE_B,P_0115,8,2,21
2026-01-31,BASE_B,P_0116,5,2,21
2026-01-31,BASE_B,P_0117,3,2,25
2026-01-31,BASE_B,P_0118,1,0,0
2026-01-31,BASE_B,P_0119,4,2,45
2026-01-31,BASE_B,P_0120,3,0,0
2026-01-31,BASE_B,P_0121,5,0,0
2026-01-31,BASE_B,P_0122,4,0,0
2026-01-31,BASE_B,P_0123,6,2,32
2026-01-31,BASE_B,P_0124,4,1,34
2026-01-31,BASE_B,P_0125,2,0,0
2026-01-31,BASE_B,P_0126,12,0,0
2026-01-31,BASE_B,P_0127,8,0,0
2026-01-31,BASE_B,P_0128,6,0,0
2026-01-31,BASE_B,P_0129,8,0,0
2026-01-31,BASE_B,P_0130,3,0,0
2026-01-31,BASE_B,P_0131,3,2,30
2026-01-31,BASE_B,P_0132,4,0,0
2026-01-31,BASE_B,P_0133,3,2,30
2026-01-31,BASE_B,P_0134,3,0,0
2026-01-31,BASE_B,P_0135,13,1,35
2026-01-31,BASE_B,P_0136,3,0,0
2026-01-31,BASE_B,P_0137,10,2,35
2026-01-31,BASE_B,P_0138,9,2,20
2026-01-31,BASE_B,P_0139,6,1,33
2026-01-31,BASE_B,P_0140,6,0,0
2026-01-31,BASE_B,P_0141,7,2,45
2026-01-31,BASE_B,P_0142,2,2,26
2026-01-31,BASE_B,P_0143,8,2,30
2026-01-31,BASE_B,P_0144,3,0,0
2026-01-31,BASE_B,P_0145,3,0,0
2026-01-31,BASE_B,P_0146,1,2,23
2026-01-31,BASE_B,P_0147,5,0,0
2026-01-31,BASE_B,P_0148,3,0,0
2026-01-31,BASE_B,P_0149,8,0,0
2026-01-31,BASE_B,P_0150,5,1,48
2026-01-31,BASE_B,P_0151,7,0,0
2026-01-31,BASE_B,P_0152,6,0,0
2026-01-31,BASE_B,P_0153,7,0,0
2026-01-31,BASE_B,P_0154,2,1,26
2026-01-31,BASE_B,P_0155,5,0,0
2026-01-31,BASE_B,P_0156,5,2,34
2026-01-31,BASE_B,P_0157,3,1,21
2026-01-31,BASE_B,P_0158,5,0,0
2026-01-31,BASE_B,P_0159,7,0,0
2026-01-31,BASE_B,P_0160,8,2,26
2026-01-31,BASE_B,P_0161,3,0,0
2026-01-31,BASE_B,P_0162,10,0,0
2026-01-31,BASE_B,P_0163,4,2,32
2026-01-31,BASE_B,P_0164,5,0,0
2026-01-31,BASE_B,P_0165,7,2,21
2026-01-31,BASE_B,P_0166,5,0,0
2026-01-31,BASE_B,P_0167,6,2,25
2026-01-31,BASE_B,P_0168,6,0,0
2026-01-31,BASE_B,P_0169,4,0,0
2026-01-31,BASE_B,P_0170,14,0,0
2026-01-31,BASE_B,P_0171,6,0,0
2026-01-31,BASE_B,P_0172,0,0,0
2026-01-31,BASE_B,P_0173,11,2,29
2026-01-31,BASE_B,P_0174,9,0,0
2026-01-31,BASE_B,P_0175,7,0,0
2026-01-31,BASE_B,P_0176,7,1,36
2026-01-31,BASE_B,P_0177,1,0,0
2026-01-31,BASE_B,P_0178,5,0,0
2026-01-31,BASE_B,P_0179,3,0,0
2026-01-31,BASE_B,P_0180,9,1,20
2026-01-31,BASE_B,P_0181,6,2,20
2026-01-31,BASE_B,P_0182,5,2,16
2026-01-31,BASE_B,P_0183,1,0,0
2026-01-31,BASE_B,P_0184,8,1,27
2026-01-31,BASE_B,P_0185,6,0,0
2026-01-31,BASE_B,P_0186,5,0,0
2026-01-31,BASE_B,P_0187,3,2,34
2026-01-31,BASE_B,P_0188,8,0,0
2026-01-31,BASE_B,P_0189,5,0,0
2026-01-31,BASE_B,P_0190,2,1,46
2026-01-31,BASE_B,P_0191,4,1,22
2026-01-31,BASE_B,P_0192,5,0,0
2026-01-31,BASE_B,P_0193,2,0,0
2026-01-31,BASE_B,P_0194,8,0,0
2026-01-31,BASE_B,P_0195,9,2,18
2026-01-31,BASE_B,P_0196,7,0,0
2026-01-31,BASE_B,P_0197,6,0,0
2026-01-31,BASE_B,P_0198,7,0,0
2026-01-31,BASE_B,P_0199,3,0,0
2026-01-31,BASE_B,P_0200,2,2,36
2026-01-31,BASE_C,P_0001,8,0,0
2026-01-31,BASE_C,P_0002,3,2,33
2026-01-31,BASE_C,P_0003,10,2,40
2026-01-31,BASE_C,P_0004,5,0,0
2026-01-31,BASE_C,P_0005,4,0,0
2026-01-31,BASE_C,P_0006,3,0,0
2026-01-31,BASE_C,P_0007,2,1,33
2026-01-31,BASE_C,P_0008,9,0,0
2026-01-31,BASE_C,P_0009,4,0,0
2026-01-31,BASE_C,P_0010,8,0,0
2026-01-31,BASE_C,P_0011,2,0,0
2026-01-31,BASE_C,P_0012,3,0,0
2026-01-31,BASE_C,P_0013,1,1,25
2026-01-31,BASE_C,P_0014,4,2,47
2026-01-31,BASE_C,P_0015,7,2,20
2026-01-31,BASE_C,P_0016,5,0,0
2026-01-31,BASE_C,P_0017,7,1,39
2026-01-31,BASE_C,P_0018,6,2,21
2026-01-31,BASE_C,P_0019,7,0,0
2026-01-31,BASE_C,P_0020,7,1,41
2026-01-31,BASE_C,P_0021,3,0,0
2026-01-31,BASE_C,P_0022,2,0,0
2026-01-31,BASE_C,P_0023,6,0,0
2026-01-31,BASE_C,P_0024,12,2,22
2026-01-31,BASE_C,P_0025,6,2,43
2026-01-31,BASE_C,P_0026,1,0,0
2026-01-31,BASE_C,P_0027,2,0,0
2026-01-31,BASE_C,P_0028,2,1,29
2026-01-31,BASE_C,P_0029,5,2,24
2026-01-31,BASE_C,P_0030,5,0,0
2026-01-31,BASE_C,P_0031,3,0,0
2026-01-31,BASE_C,P_0032,4,0,0
2026-01-31,BASE_C,P_0033,6,0,0
2026-01-31,BASE_C,P_0034,8,0,0
2026-01-31,BASE_C,P_0035,7,0,0
2026-01-31,BASE_C,P_0036,2,0,0
2026-01-31,BASE_C,P_0037,7,0,0
2026-01-31,BASE_C,P_0038,7,0,0
2026-01-31,BASE_C,P_0039,7,1,11
2026-01-31,BASE_C,P_0040,7,0,0
2026-01-31,BASE_C,P_0041,6,0,0
2026-01-31,BASE_C,P_0042,1,1,35
2026-01-31,BASE_C,P_0043,4,2,17
2026-01-31,BASE_C,P_0044,6,0,0
2026-01-31,BASE_C,P_0045,3,0,0
2026-01-31,BASE_C,P_0046,3,2,29
2026-01-31,BASE_C,P_0047,6,2,33
2026-01-31,BASE_C,P_0048,7,2,48
2026-01-31,BASE_C,P_0049,9,0,0
2026-01-31,BASE_C,P_0050,8,0,0
2026-01-31,BASE_C,P_0051,3,0,0
2026-01-31,BASE_C,P_0052,7,0,0
2026-01-31,BASE_C,P_0053,7,0,0
2026-01-31,BASE_C,P_0054,0,2,30
2026-01-31,BASE_C,P_0055,8,1,3
2026-01-31,BASE_C,P_0056,6,1,39
2026-01-31,BASE_C,P_0057,7,0,0
2026-01-31,BASE_C,P_0058,2,2,24
2026-01-31,BASE_C,P_0059,5,0,0
2026-01-31,BASE_C,P_0060,7,0,0
2026-01-31,BASE_C,P_0061,7,2,31
2026-01-31,BASE_C,P_0062,4,0,0
2026-01-31,BASE_C,P_0063,3,0,0
2026-01-31,BASE_C,P_0064,9,0,0
2026-01-31,BASE_C,P_0065,7,2,36
2026-01-31,BASE_C,P_0066,9,0,0
2026-01-31,BASE_C,P_0067,8,2,30
2026-01-31,BASE_C,P_0068,3,0,0
2026-01-31,BASE_C,P_0069,2,0,0
2026-01-31,BASE_C,P_0070,7,0,0
2026-01-31,BASE_C,P_0071,5,0,0
2026-01-31,BASE_C,P_0072,8,2,47
2026-01-31,BASE_C,P_0073,6,0,0
2026-01-31,BASE_C,P_0074,3,1,32
2026-01-31,BASE_C,P_0075,7,2,21
2026-01-31,BASE_C,P_0076,5,0,0
2026-01-31,BASE_C,P_0077,7,0,0
2026-01-31,BASE_C,P_0078,3,2,36
2026-01-31,BASE_C,P_0079,5,0,0
2026-01-31,BASE_C,P_0080,5,0,0
2026-01-31,BASE_C,P_0081,5,0,0
2026-01-31,BASE_C,P_0082,8,1,38
2026-01-31,BASE_C,P_0083,3,0,0
2026-01-31,BASE_C,P_0084,6,0,0
2026-01-31,BASE_C,P_0085,1,0,0
2026-01-31,BASE_C,P_0086,5,1,35
2026-01-31,BASE_C,P_0087,4,1,25
2026-01-31,BASE_C,P_0088,3,0,0
2026-01-31,BASE_C,P_0089,11,0,0
2026-01-31,BASE_C,P_0090,7,0,0
2026-01-31,BASE_C,P_0091,3,0,0
2026-01-31,BASE_C,P_0092,9,0,0
2026-01-31,BASE_C,P_0093,3,0,0
2026-01-31,BASE_C,P_0094,8,0,0
2026-01-31,BASE_C,P_0095,3,0,0
2026-01-31,BASE_C,P_0096,7,0,0
2026-01-31,BASE_C,P_0097,5,0,0
2026-01-31,BASE_C,P_0098,3,1,19
2026-01-31,BASE_C,P_0099,7,0,0
2026-01-31,BASE_C,P_0100,6,0,0
2026-01-31,BASE_C,P_0101,6,1,18
2026-01-31,BASE_C,P_0102,4,0,0
2026-01-31,BASE_C,P_0103,5,1,44
2026-01-31,BASE_C,P_0104,8,0,0
2026-01-31,BASE_C,P_0105,9,0,0
2026-01-31,BASE_C,P_0106,4,0,0
2026-01-31,BASE_C,P_0107,7,2,28
2026-01-31,BASE_C,P_0108,6,0,0
2026-01-31,BASE_C,P_0109,3,1,30
2026-01-31,BASE_C,P_0110,5,0,0
2026-01-31,BASE_C,P_0111,8,1,32
2026-01-31,BASE_C,P_0112,9,0,0
2026-01-31,BASE_C,P_0113,7,0,0
2026-01-31,BASE_C,P_0114,9,0,0
2026-01-31,BASE_C,P_0115,6,2,32
2026-01-31,BASE_C,P_0116,1,0,0
2026-01-31,BASE_C,P_0117,3,0,0
2026-01-31,BASE_C,P_0118,5,0,0
2026-01-31,BASE_C,P_0119,4,0,0
2026-01-31,BASE_C,P_0120,3,2,17
2026-01-31,BASE_C,P_0121,4,0,0
2026-01-31,BASE_C,P_0122,4,0,0
2026-01-31,BASE_C,P_0123,11,0,0
2026-01-31,BASE_C,P_0124,5,1,26
2026-01-31,BASE_C,P_0125,5,0,0
2026-01-31,BASE_C,P_0126,7,1,19
2026-01-31,BASE_C,P_0127,3,0,0
2026-01-31,BASE_C,P_0128,4,1,35
2026-01-31,BASE_C,P_0129,4,0,0
2026-01-31,BASE_C,P_0130,5,1,35
2026-01-31,BASE_C,P_0131,5,0,0
2026-01-31,BASE_C,P_0132,2,0,0
2026-01-31,BASE_C,P_0133,5,2,15
2026-01-31,BASE_C,P_0134,7,1,23
2026-01-31,BASE_C,P_0135,9,1,30
2026-01-31,BASE_C,P_0136,5,0,0
2026-01-31,BASE_C,P_0137,9,0,0
2026-01-31,BASE_C,P_0138,7,0,0
2026-01-31,BASE_C,P_0139,6,0,0
2026-01-31,BASE_C,P_0140,6,1,27
2026-01-31,BASE_C,P_0141,2,1,23
2026-01-31,BASE_C,P_0142,4,2,8
2026-01-31,BASE_C,P_0143,9,2,22
2026-01-31,BASE_C,P_0144,3,0,0
2026-01-31,BASE_C,P_0145,4,1,36
2026-01-31,BASE_C,P_0146,2,1,33
2026-01-31,BASE_C,P_0147,3,0,0
2026-01-31,BASE_C,P_0148,6,1,40
2026-01-31,BASE_C,P_0149,4,0,0
2026-01-31,BASE_C,P_0150,3,1,15
2026-01-31,BASE_C,P_0151,4,0,0
2026-01-31,BASE_C,P_0152,2,0,0
2026-01-31,BASE_C,P_0153,8,0,0
2026-01-31,BASE_C,P_0154,3,1,16
2026-01-31,BASE_C,P_0155,2,1,21
2026-01-31,BASE_C,P_0156,3,1,11
2026-01-31,BASE_C,P_0157,4,0,0
2026-01-31,BASE_C,P_0158,3,2,18
2026-01-31,BASE_C,P_0159,5,0,0
2026-01-31,BASE_C,P_0160,3,0,0
2026-01-31,BASE_C,P_0161,1,0,0
2026-01-31,BASE_C,P_0162,7,0,0
2026-01-31,BASE_C,P_0163,4,1,31
2026-01-31,BASE_C,P_0164,6,0,0
2026-01-31,BASE_C,P_0165,7,1,19
2026-01-31,BASE_C,P_0166,3,1,43
2026-01-31,BASE_C,P_0167,10,0,0
2026-01-31,BASE_C,P_0168,4,0,0
2026-01-31,BASE_C,P_0169,2,2,31
2026-01-31,BASE_C,P_0170,13,2,28
2026-01-31,BASE_C,P_0171,3,2,18
2026-01-31,BASE_C,P_0172,2,0,0
2026-01-31,BASE_C,P_0173,8,2,31
2026-01-31,BASE_C,P_0174,4,1,23
2026-01-31,BASE_C,P_0175,7,0,0
2026-01-31,BASE_C,P_0176,5,0,0
2026-01-31,BASE_C,P_0177,3,0,0
2026-01-31,BASE_C,P_0178,9,1,23
2026-01-31,BASE_C,P_0179,8,1,13
2026-01-31,BASE_C,P_0180,10,0,0
2026-01-31,BASE_C,P_0181,5,0,0
2026-01-31,BASE_C,P_0182,8,0,0
2026-01-31,BASE_C,P_0183,8,0,0
2026-01-31,BASE_C,P_0184,5,1,23
2026-01-31,BASE_C,P_0185,5,0,0
2026-01-31,BASE_C,P_0186,2,0,0
2026-01-31,BASE_C,P_0187,1,0,0
2026-01-31,BASE_C,P_0188,4,0,0
2026-01-31,BASE_C,P_0189,5,0,0
2026-01-31,BASE_C,P_0190,7,2,41
2026-01-31,BASE_C,P_0191,5,1,23
2026-01-31,BASE_C,P_0192,5,0,0
2026-01-31,BASE_C,P_0193,7,2,45
2026-01-31,BASE_C,P_0194,6,0,0
2026-01-31,BASE_C,P_0195,4,0,0
2026-01-31,BASE_C,P_0196,9,0,0
2026-01-31,BASE_C,P_0197,7,1,13
2026-01-31,BASE_C,P_0198,7,0,0
2026-01-31,BASE_C,P_0199,7,0,0
2026-01-31,BASE_C,P_0200,4,0,0
2026-02-01,BASE_A,P_0001,6,0,0
2026-02-01,BASE_A,P_0002,6,0,0
2026-02-01,BASE_A,P_0003,8,0,0
2026-02-01,BASE_A,P_0004,3,1,16
2026-02-01,BASE_A,P_0005,7,0,0
2026-02-01,BASE_A,P_0006,2,0,0
2026-02-01,BASE_A,P_0007,4,1,31
2026-02-01,BASE_A,P_0008,0,0,0
2026-02-01,BASE_A,P_0009,5,1,29
2026-02-01,BASE_A,P_0010,3,2,25
2026-02-01,BASE_A,P_0011,3,0,0
2026-02-01,BASE_A,P_0012,3,0,0
2026-02-01,BASE_A,P_0013,3,0,0
2026-02-01,BASE_A,P_0014,1,1,50
2026-02-01,BASE_A,P_0015,3,0,0
2026-02-01,BASE_A,P_0016,6,0,0
2026-02-01,BASE_A,P_0017,5,0,0
2026-02-01,BASE_A,P_0018,3,0,0
2026-02-01,BASE_A,P_0019,6,0,0
2026-02-01,BASE_A,P_0020,5,0,0
2026-02-01,BASE_A,P_0021,6,0,0
2026-02-01,BASE_A,P_0022,3,0,0
2026-02-01,BASE_A,P_0023,3,0,0
2026-02-01,BASE_A,P_0024,5,0,0
2026-02-01,BASE_A,P_0025,4,0,0
2026-02-01,BASE_A,P_0026,2,0,0
2026-02-01,BASE_A,P_0027,7,1,25
2026-02-01,BASE_A,P_0028,0,0,0
2026-02-01,BASE_A,P_0029,3,0,0
2026-02-01,BASE_A,P_0030,4,0,0
2026-02-01,BASE_A,P_0031,6,0,0
2026-02-01,BASE_A,P_0032,4,0,0
2026-02-01,BASE_A,P_0033,5,1,3
2026-02-01,BASE_A,P_0034,7,0,0
2026-02-01,BASE_A,P_0035,10,0,0
2026-02-01,BASE_A,P_0036,3,1,37
2026-02-01,BASE_A,P_0037,6,1,36
2026-02-01,BASE_A,P_0038,8,0,0
2026-02-01,BASE_A,P_0039,4,0,0
2026-02-01,BASE_A,P_0040,7,0,0
2026-02-01,BASE_A,P_0041,5,2,26
2026-02-01,BASE_A,P_0042,2,2,15
2026-02-01,BASE_A,P_0043,6,0,0
2026-02-01,BASE_A,P_0044,5,0,0
2026-02-01,BASE_A,P_0045,4,2,29
2026-02-01,BASE_A,P_0046,5,2,21
2026-02-01,BASE_A,P_0047,6,1,30
2026-02-01,BASE_A,P_0048,2,2,60
2026-02-01,BASE_A,P_0049,7,2,50
2026-02-01,BASE_A,P_0050,7,0,0
2026-02-01,BASE_A,P_0051,7,0,0
2026-02-01,BASE_A,P_0052,8,0,0
2026-02-01,BASE_A,P_0053,6,0,0
2026-02-01,BASE_A,P_0054,5,1,38
2026-02-01,BASE_A,P_0055,6,1,13
2026-02-01,BASE_A,P_0056,6,0,0
2026-02-01,BASE_A,P_0057,5,0,0
2026-02-01,BASE_A,P_0058,2,0,0
2026-02-01,BASE_A,P_0059,6,0,0
2026-02-01,BASE_A,P_0060,4,0,0
2026-02-01,BASE_A,P_0061,3,2,28
2026-02-01,BASE_A,P_0062,3,0,0
2026-02-01,BASE_A,P_0063,3,0,0
2026-02-01,BASE_A,P_0064,6,1,31
2026-02-01,BASE_A,P_0065,8,1,49
2026-02-01,BASE_A,P_0066,2,0,0
2026-02-01,BASE_A,P_0067,3,2,37
2026-02-01,BASE_A,P_0068,4,2,44
2026-02-01,BASE_A,P_0069,1,0,0
2026-02-01,BASE_A,P_0070,14,1,19
2026-02-01,BASE_A,P_0071,8,1,43
2026-02-01,BASE_A,P_0072,8,2,50
2026-02-01,BASE_A,P_0073,8,0,0
2026-02-01,BASE_A,P_0074,3,0,0
2026-02-01,BASE_A,P_0075,8,2,23
2026-02-01,BASE_A,P_0076,7,0,0
2026-02-01,BASE_A,P_0077,3,0,0
2026-02-01,BASE_A,P_0078,3,0,0
2026-02-01,BASE_A,P_0079,13,0,0
2026-02-01,BASE_A,P_0080,3,0,0
2026-02-01,BASE_A,P_0081,7,1,23
2026-02-01,BASE_A,P_0082,4,1,26
2026-02-01,BASE_A,P_0083,5,0,0
2026-02-01,BASE_A,P_0084,5,0,0
2026-02-01,BASE_A,P_0085,9,1,11
2026-02-01,BASE_A,P_0086,6,0,0
2026-02-01,BASE_A,P_0087,3,2,29
2026-02-01,BASE_A,P_0088,10,1,34
2026-02-01,BASE_A,P_0089,7,0,0
2026-02-01,BASE_A,P_0090,7,2,36
2026-02-01,BASE_A,P_0091,5,0,0
2026-02-01,BASE_A,P_0092,5,0,0
2026-02-01,BASE_A,P_0093,4,1,31
2026-02-01,BASE_A,P_0094,5,0,0
2026-02-01,BASE_A,P_0095,6,2,15
2026-02-01,BASE_A,P_0096,4,1,40
2026-02-01,BASE_A,P_0097,8,0,0
2026-02-01,BASE_A,P_0098,6,0,0
2026-02-01,BASE_A,P_0099,12,0,0
2026-02-01,BASE_A,P_0100,6,2,21
2026-02-01,BASE_A,P_0101,6,0,0
2026-02-01,BASE_A,P_0102,7,0,0
2026-02-01,BASE_A,P_0103,6,0,0
2026-02-01,BASE_A,P_0104,6,0,0
2026-02-01,BASE_A,P_0105,3,1,29
2026-02-01,BASE_A,P_0106,2,2,23
2026-02-01,BASE_A,P_0107,2,0,0
2026-02-01,BASE_A,P_0108,8,1,25
2026-02-01,BASE_A,P_0109,1,1,34
2026-02-01,BASE_A,P_0110,2,0,0
2026-02-01,BASE_A,P_0111,4,0,0
2026-02-01,BASE_A,P_0112,3,0,0
2026-02-01,BASE_A,P_0113,1,2,55
2026-02-01,BASE_A,P_0114,6,0,0
2026-02-01,BASE_A,P_0115,6,0,0
2026-02-01,BASE_A,P_0116,7,2,30
2026-02-01,BASE_A,P_0117,3,1,29
2026-02-01,BASE_A,P_0118,1,0,0
2026-02-01,BASE_A,P_0119,9,0,0
2026-02-01,BASE_A,P_0120,7,2,46
2026-02-01,BASE_A,P_0121,4,0,0
2026-02-01,BASE_A,P_0122,7,2,38
2026-02-01,BASE_A,P_0123,6,2,52
2026-02-01,BASE_A,P_0124,6,0,0
2026-02-01,BASE_A,P_0125,7,0,0
2026-02-01,BASE_A,P_0126,8,0,0
2026-02-01,BASE_A,P_0127,7,1,29
2026-02-01,BASE_A,P_0128,2,0,0
2026-02-01,BASE_A,P_0129,3,0,0
2026-02-01,BASE_A,P_0130,2,1,26
2026-02-01,BASE_A,P_0131,7,0,0
2026-02-01,BASE_A,P_0132,8,0,0
2026-02-01,BASE_A,P_0133,4,0,0
2026-02-01,BASE_A,P_0134,3,0,0
2026-02-01,BASE_A,P_0135,2,1,19
2026-02-01,BASE_A,P_0136,2,0,0
2026-02-01,BASE_A,P_0137,7,0,0
2026-02-01,BASE_A,P_0138,8,0,0
2026-02-01,BASE_A,P_0139,4,0,0
2026-02-01,BASE_A,P_0140,6,0,0
2026-02-01,BASE_A,P_0141,3,0,0
2026-02-01,BASE_A,P_0142,3,1,15
2026-02-01,BASE_A,P_0143,10,0,0
2026-02-01,BASE_A,P_0144,6,2,34
2026-02-01,BASE_A,P_0145,3,0,0
2026-02-01,BASE_A,P_0146,5,0,0
2026-02-01,BASE_A,P_0147,8,0,0
2026-02-01,BASE_A,P_0148,6,0,0
2026-02-01,BASE_A,P_0149,9,2,45
2026-02-01,BASE_A,P_0150,8,0,0
2026-02-01,BASE_A,P_0151,7,0,0
2026-02-01,BASE_A,P_0152,1,2,28
2026-02-01,BASE_A,P_0153,6,1,29
2026-02-01,BASE_A,P_0154,4,2,29
2026-02-01,BASE_A,P_0155,1,0,0
2026-02-01,BASE_A,P_0156,6,0,0
2026-02-01,BASE_A,P_0157,6,0,0
2026-02-01,BASE_A,P_0158,3,0,0
2026-02-01,BASE_A,P_0159,15,0,0
2026-02-01,BASE_A,P_0160,8,2,20
2026-02-01,BASE_A,P_0161,3,1,28
2026-02-01,BASE_A,P_0162,6,0,0
2026-02-01,BASE_A,P_0163,4,0,0
2026-02-01,BASE_A,P_0164,8,0,0
2026-02-01,BASE_A,P_0165,0,2,35
2026-02-01,BASE_A,P_0166,10,1,49
2026-02-01,BASE_A,P_0167,10,0,0
2026-02-01,BASE_A,P_0168,8,1,18
2026-02-01,BASE_A,P_0169,4,1,18
2026-02-01,BASE_A,P_0170,10,0,0
2026-02-01,BASE_A,P_0171,10,0,0
2026-02-01,BASE_A,P_0172,3,2,31
2026-02-01,BASE_A,P_0173,10,0,0
2026-02-01,BASE_A,P_0174,5,0,0
2026-02-01,BASE_A,P_0175,7,1,38
2026-02-01,BASE_A,P_0176,7,1,4
2026-02-01,BASE_A,P_0177,2,0,0
2026-02-01,BASE_A,P_0178,4,1,35
2026-02-01,BASE_A,P_0179,6,1,21
2026-02-01,BASE_A,P_0180,10,1,34
2026-02-01,BASE_A,P_0181,4,2,28
2026-02-01,BASE_A,P_0182,5,0,0
2026-02-01,BASE_A,P_0183,5,0,0
2026-02-01,BASE_A,P_0184,7,0,0
2026-02-01,BASE_A,P_0185,5,2,36
2026-02-01,BASE_A,P_0186,3,1,29
2026-02-01,BASE_A,P_0187,7,2,51
2026-02-01,BASE_A,P_0188,8,0,0
2026-02-01,BASE_A,P_0189,7,0,0
2026-02-01,BASE_A,P_0190,3,0,0
2026-02-01,BASE_A,P_0191,3,0,0
2026-02-01,BASE_A,P_0192,6,0,0
2026-02-01,BASE_A,P_0193,3,0,0
2026-02-01,BASE_A,P_0194,8,0,0
2026-02-01,BASE_A,P_0195,9,0,0
2026-02-01,BASE_A,P_0196,5,2,19
2026-02-01,BASE_A,P_0197,6,1,16
2026-02-01,BASE_A,P_0198,2,2,39
2026-02-01,BASE_A,P_0199,3,0,0
2026-02-01,BASE_A,P_0200,2,1,31
2026-02-01,BASE_B,P_0001,8,0,0
2026-02-01,BASE_B,P_0002,7,2,20
2026-02-01,BASE_B,P_0003,4,0,0
2026-02-01,BASE_B,P_0004,5,1,18
2026-02-01,BASE_B,P_0005,6,1,32
2026-02-01,BASE_B,P_0006,2,0,0
2026-02-01,BASE_B,P_0007,6,0,0
2026-02-01,BASE_B,P_0008,3,1,32
2026-02-01,BASE_B,P_0009,6,0,0
2026-02-01,BASE_B,P_0010,5,0,0
2026-02-01,BASE_B,P_0011,4,0,0
2026-02-01,BASE_B,P_0012,5,0,0
2026-02-01,BASE_B,P_0013,3,2,27
2026-02-01,BASE_B,P_0014,4,1,54
2026-02-01,BASE_B,P_0015,2,0,0
2026-02-01,BASE_B,P_0016,8,0,0
2026-02-01,BASE_B,P_0017,5,0,0
2026-02-01,BASE_B,P_0018,8,2,15
2026-02-01,BASE_B,P_0019,3,0,0
2026-02-01,BASE_B,P_0020,1,0,0
2026-02-01,BASE_B,P_0021,4,0,0
2026-02-01,BASE_B,P_0022,2,0,0
2026-02-01,BASE_B,P_0023,1,0,0
2026-02-01,BASE_B,P_0024,9,2,9
2026-02-01,BASE_B,P_0025,7,0,0
2026-02-01,BASE_B,P_0026,7,2,24
2026-02-01,BASE_B,P_0027,5,0,0
2026-02-01,BASE_B,P_0028,3,0,0
2026-02-01,BASE_B,P_0029,6,0,0
2026-02-01,BASE_B,P_0030,2,0,0
2026-02-01,BASE_B,P_0031,4,0,0
2026-02-01,BASE_B,P_0032,7,0,0
2026-02-01,BASE_B,P_0033,5,0,0
2026-02-01,BASE_B,P_0034,6,0,0
2026-02-01,BASE_B,P_0035,2,1,53
2026-02-01,BASE_B,P_0036,1,0,0
2026-02-01,BASE_B,P_0037,4,1,28
2026-02-01,BASE_B,P_0038,6,0,0
2026-02-01,BASE_B,P_0039,2,2,49
2026-02-01,BASE_B,P_0040,6,0,0
2026-02-01,BASE_B,P_0041,7,1,34
2026-02-01,BASE_B,P_0042,5,1,38
2026-02-01,BASE_B,P_0043,14,1,25
2026-02-01,BASE_B,P_0044,4,0,0
2026-02-01,BASE_B,P_0045,3,0,0
2026-02-01,BASE_B,P_0046,7,2,11
2026-02-01,BASE_B,P_0047,5,1,20
2026-02-01,BASE_B,P_0048,7,0,0
2026-02-01,BASE_B,P_0049,4,0,0
2026-02-01,BASE_B,P_0050,9,0,0
2026-02-01,BASE_B,P_0051,6,1,29
2026-02-01,BASE_B,P_0052,10,1,32
2026-02-01,BASE_B,P_0053,8,0,0
2026-02-01,BASE_B,P_0054,1,0,0
2026-02-01,BASE_B,P_0055,5,0,0
2026-02-01,BASE_B,P_0056,4,0,0
2026-02-01,BASE_B,P_0057,8,0,0
2026-02-01,BASE_B,P_0058,3,2,22
2026-02-01,BASE_B,P_0059,7,0,0
2026-02-01,BASE_B,P_0060,7,1,38
2026-02-01,BASE_B,P_0061,5,0,0
2026-02-01,BASE_B,P_0062,6,2,16
2026-02-01,BASE_B,P_0063,3,2,24
2026-02-01,BASE_B,P_0064,8,2,23
2026-02-01,BASE_B,P_0065,6,0,0
2026-02-01,BASE_B,P_0066,3,2,28
2026-02-01,BASE_B,P_0067,0,0,0
2026-02-01,BASE_B,P_0068,5,0,0
2026-02-01,BASE_B,P_0069,6,1,42
2026-02-01,BASE_B,P_0070,5,2,43
2026-02-01,BASE_B,P_0071,5,0,0
2026-02-01,BASE_B,P_0072,13,0,0
2026-02-01,BASE_B,P_0073,6,0,0
2026-02-01,BASE_B,P_0074,6,0,0
2026-02-01,BASE_B,P_0075,3,2,23
2026-02-01,BASE_B,P_0076,3,2,36
2026-02-01,BASE_B,P_0077,9,0,0
2026-02-01,BASE_B,P_0078,8,2,16
2026-02-01,BASE_B,P_0079,5,0,0
2026-02-01,BASE_B,P_0080,4,0,0
2026-02-01,BASE_B,P_0081,7,2,31
2026-02-01,BASE_B,P_0082,8,0,0
